,title,desciption,url,date
170,The classroom and <b>COVID-19</b>: Teachers say they want to be ‘treated like real people’,"This story was published in partnership with The 19th, a nonprofit, nonpartisan newsroom reporting on gender, politics and policy. At a school board",https://www.heraldnews.com/news/20200918/classroom-and-covid-19-teachers-say-they-want-to-be-treated-like-real-people,2020-09-18T12:39:00.0000000Z
171,NBC15 Investigates: UW Madison <b>COVID-19</b> dashboard gets a B+ grade in transparency,"NBC15′s national investigative team, InvestigateTV, poured over more than 100 COVID-19 dashboard websites from large universities across the country to see what information is shared and how.",https://www.nbc15.com/2020/09/17/nbc15-investigates-uw-madison-covid-19-dashboard-gets-a-b-grade-in-transparency/,2020-09-18T08:22:00.0000000Z
172,"Georgia passes 300,000 <b>COVID-19</b> infections; decline in new cases flattens","Georgia has surpassed 300,000 confirmed coronavirus infections amid hints that a decline in new cases may be leveling out.",https://www.fox5atlanta.com/news/georgia-passes-300000-covid-19-infections-decline-in-new-cases-flattens,2020-09-18T10:12:00.0000000Z
176,Utah State <b>University</b>: 287 students quarantined after <b>Covid-19</b> found in wastewater from four dorms,"Other schools reported <b>outbreaks</b>. At the <b>University</b> of South Carolina ... of Missouri has 424 active student <b>Covid-19</b> cases, according to the <b>school</b>&#39;s <b>Covid-19</b> dashboard. James Madison <b>University</b> ...",https://www.msn.com/en-us/health/medical/us-covid-19-colleges-and-universities-report-more-than-20000-cases-across-36-states/ar-BB18AaDq,2020-09-02T00:34:00.0000000Z
183,Colleges across U.S. work to control <b>COVID-19</b> <b>outbreaks</b> as new <b>school</b> year starts,A return to campus for the new academic year has colleges and universities struggling to both contain <b>outbreaks</b> of <b>Covid-19</b> and enforce ... data from Johns Hopkins <b>University</b>.,https://ktla.com/news/california/colleges-across-u-s-work-to-control-outbreaks-as-new-school-year-starts-amid-coronavirus/,2020-08-30T14:20:00.0000000Z
229,Teachers&#39; union president calls for smaller class sizes after <b>COVID-19</b> <b>outbreak</b> in <b>school</b>,The head of the union representing Manitoba teachers is calling on the provincial government to do more to reduce class sizes after what appears to be the first case of COVID-19 transmission within a school.,https://www.msn.com/en-ca/news/canada/teachers-union-president-calls-for-smaller-class-sizes-after-covid-19-outbreak-in-school/ar-BB199DWd,2020-09-17T22:41:13.0000000Z
268,New York City reverses <b>school</b> opening plan. Now most students will start remotely.,There had been concerns among teachers and parents about whether preparations were sufficient to prevent covid-19 outbreaks.,https://www.washingtonpost.com/education/2020/09/17/new-york-city-reverses-school-opening-plan-now-most-students-will-start-remotely/,2020-09-17T20:38:00.0000000Z
269,5 ways the <b>COVID-19</b> pandemic could affect your college application,"I make this observation as an admissions dean who, as of late, has not just been answering emails and questions from parents. Instead, I’m also responding to media inquiries about how my school plans to manage our selection processes in this crisis.",https://www.houstonchronicle.com/news/article/5-ways-the-COVID-19-pandemic-could-affect-your-15570989.php,2020-09-16T12:08:00.0000000Z
319,Utah <b>school</b> district quarantines hundreds of students after <b>COVID-19</b> exposure,"SALT LAKE CITY — As Utah’s capital city gets the go ahead to apply fewer restrictions beginning Friday, another <b>school</b> district ... due to campus <b>COVID-19</b> <b>outbreaks</b>. Meanwhile, Utah State ...",https://www.msn.com/en-us/news/us/utah-school-district-quarantines-hundreds-of-students-after-covid-19-exposure/ar-BB18G6oy,2020-09-03T23:22:00.0000000Z
324,Colleges and universities work to control <b>outbreaks</b> as a new <b>school</b> year starts amid coronavirus,DUE TO <b>COVID-19</b> ... the <b>university</b> system&#39;s website showed Saturday. Classes at the <b>University</b> of Dayton will continue online for at least two weeks after the <b>school</b> reported 116 cases on Thursday ...,https://www.wdsu.com/article/colleges-universities-work-to-control-outbreaks-as-a-new-school-year-starts-amid-coronavirus/33842940,2020-08-30T18:11:00.0000000Z
327,Herzliah High <b>School</b> will close for two weeks because of <b>COVID-19</b> <b>outbreak</b>,The Montreal public health department has ordered the temporary closing of Herzliah High School following a coronavirus outbreak of at least 15 students and one teacher in what appears to be the first shutdown of an educational institution in the province during the pandemic .,https://www.msn.com/en-ca/news/canada/herzliah-high-school-will-close-for-two-weeks-because-of-covid-19-outbreak/ar-BB19944W,2020-09-17T23:28:38.0000000Z
363,The classroom and <b>COVID-19</b>: Teachers say they want to be ‘treated like real people’,"This story was published in partnership with The 19th, a nonprofit, nonpartisan newsroom reporting on gender, politics and policy. At a school board",https://www.tauntongazette.com/news/20200918/classroom-and-covid-19-teachers-say-they-want-to-be-treated-like-real-people,2020-09-18T12:32:00.0000000Z
435,<b>COVID-19</b> cases spike in Minnesota&#39;s border states,"Top health officials in Minnesota sounded the alarm Thursday over rising COVID-19 case totals in the border states of Wisconsin, North Dakota, South Dakota and Iowa, which all rank in the top 10 for per capita case growth over the past seven days.",https://www.kare11.com/article/news/health/coronavirus/covid-19-cases-spike-in-minnesotas-border-states/89-c3cc020f-6499-4df9-9cf9-c4fc8ac8ffe4,2020-09-18T06:27:00.0000000Z
440,Boston College Pauses Swimming &amp; Diving Practices Due To Positive <b>COVID-19</b> Cases,"Boston College suspended practices for their swimming and diving team on Wednesday night after a cluster of athletes tested positive for COVID-19. The outbreak of positive cases was first reported by the Boston Globe&#39;s Bob Hohler,",https://www.si.com/college/bostoncollege/olympic-sports/boston-college-pauses-practices-swimming-diving-covid19,2020-09-10T12:43:00.0000000Z
441,"Michigan adds 829 cases, 9 deaths from <b>COVID-19</b>","Michigan added 829 cases and nine deaths from COVID-19 on Thursday. Of the deaths, five were identified during a delayed records review, according to the state. The additions bring the state&#39;s total number of cases to 114,",https://www.detroitnews.com/story/news/local/michigan/2020/09/17/michigan-adds-829-cases-9-deaths-covid-19/3483337001/,2020-09-17T19:52:00.0000000Z
457,UNH names Gables apartments its second <b>COVID-19</b> cluster,"Despite rigorous efforts with a new testing lab and widespread education from the #UNHtogether health campaign, a second COVID-19 cluster",https://www.fosters.com/news/20200917/unh-names-gables-apartments-its-second-covid-19-cluster,2020-09-17T16:26:00.0000000Z
459,"Unfazed by dirty work, Hong Kong <b>university</b> infectious disease doctor leads frontline fight against <b>Covid-19</b>","When Dr Anthony Tam trained as an infectious disease specialist in Hong Kong he could scarcely have imagined he would be fighting a once-in-a-generation pandemic just three years later. A discipline that boasts only 30 practising specialists in the city,",https://www.msn.com/en-xl/news/other/unfazed-by-dirty-work-hong-kong-university-infectious-disease-doctor-leads-frontline-fight-against-covid-19/ar-BB194QFn,2020-09-16T00:25:00.0000000Z
557,"What governor said about fans attending Michigan, Michigan State football games this year","Shortly after the Big Ten announced football would return next month, Gov. Gretchen Whitmer was asked if fans will be allowed to attend Michigan and Michigan State games this season.",https://www.clickondetroit.com/news/local/2020/09/16/what-governor-said-about-fans-attending-michigan-michigan-state-football-games-this-year/,2020-09-17T00:52:00.0000000Z
750,Farley: &#39;Substantial risk&#39; that Temple <b>University</b>&#39;s <b>Covid-19</b> <b>outbreak</b> could spread off campus,"Philadelphia Health Commissioner Dr. Thomas Farley warned that the <b>Covid-19</b> <b>outbreak</b> ... <b>University</b> of Pennsylvania, opted for online-only semesters, making Temple the largest Philadelphia-area ...",https://www.bizjournals.com/philadelphia/news/2020/09/01/temple-covid-19-outbreak-could-spread-farley-says.html,2020-09-01T20:18:00.0000000Z
802,York County Jail <b>outbreak</b> linked to more cases of <b>COVID-19</b>,"With 68 of those cases among inmates and staff, it&#39;s one of the largest single-facility outbreaks the state has had during the pandemic.",https://www.pressherald.com/2020/09/02/one-new-death-26-additional-covid-19-cases-in-maine/,2020-09-04T04:47:00.0000000Z
816,"If <b>COVID-19</b> Vaccine Is Approved, Could Schools Mandate Getting Vaccinated?","As the search continues for a safe and effective vaccine against COVID-19, 3 experts have weighed in on a question that has been on many parents’ minds: Will schools make any future vaccine mandatory for children?",https://www.healthline.com/health-news/if-covid-19-vaccine-is-approved-could-schools-mandate-getting-vaccinated,2020-09-17T23:47:00.0000000Z
823,Global <b>Covid-19</b> Cases Top 30 Million; Vaccine Push: Virus Update,"Global Covid-19 infections exceeded 30 million as the number of cases continued to climb, according to data from Johns Hopkins University. The U.S., India and Brazil remain the countries with the highest number of cases.",https://www.msn.com/en-us/money/markets/global-covid-19-cases-exceed-30-million-virus-update/ar-BB199OSt?li=BBnba9O,2020-09-18T01:09:33.0000000Z
1346,<b>University</b> of Arizona screening for <b>COVID-19</b> via dorms’ raw sewage,"<b>School</b> officials ... director of the <b>University</b> of Queensland’s Alliance for Environmental Health Sciences told The Washington Post. Since the <b>outbreak</b>, it has been found that <b>COVID-19</b> can ...",https://nypost.com/2020/08/29/university-of-arizona-is-screening-for-covid-19-via-dorms-poop/,2020-08-29T19:12:00.0000000Z
1380,<b>Covid-19</b> <b>Outbreaks</b> In Prisons Underscore Need For Reform,"The U.S. prison system has emerged as a center of <b>Covid-19</b> transmission. Along with other national ... a distinguished senior lecturer at the LBJ <b>School</b> of Public Affairs at the <b>University</b> of Texas, told Circle of Blue. “The fact that people can ...",https://www.circleofblue.org/2020/world/covid-19-outbreaks-in-prisons-underscore-need-for-reform/,2020-08-27T15:47:00.0000000Z
1404,Several Siouxland colleges are dealing with <b>COVID-19</b> infections,A Briar Cliff spokeswoman on Wednesday said the <b>university</b> has no updates on cases there. The Sioux City <b>school</b> started its fall classes this week. USD this week unveiled a new <b>COVID-19</b> dashboard ...,https://siouxcityjournal.com/news/local/education/several-siouxland-colleges-are-dealing-with-covid-19-infections/article_83d4bf42-dacb-5203-8013-d3ee8d8e7a05.html,2020-08-26T21:45:00.0000000Z
1417,Rural regions of state see rise in <b>COVID-19</b> hospitalizations,Hospitalizations related to <b>COVID-19</b> have declined in Nashville and ... by the Department of Health Policy in the Vanderbilt <b>University</b> <b>School</b> of Medicine. Large metro areas such as Nashville ...,https://www.nashvillepost.com/business/health-care/article/21143203/rural-regions-of-state-see-rise-in-covid19-hospitalizations,2020-09-03T20:06:00.0000000Z
1462,"Data on <b>COVID-19</b> <b>outbreaks</b> in schools was sparse, so this teacher collected it herself","&quot;I put in the words &#39;<b>school</b> ... a section for “possible” <b>outbreaks</b>. That section is included on the NEA spreadsheets, and there’s a link to report <b>COVID-19</b> cases, although you must have ...",https://www.msn.com/en-us/news/technology/data-on-covid-19-outbreaks-in-schools-was-sparse-so-this-teacher-collected-it-herself/ar-BB18GIXh,2020-09-04T00:27:00.0000000Z
1473,Temple to go virtual for the rest of the fall semester amid <b>COVID-19</b> <b>outbreak</b>,"In the midst of a coronavirus <b>outbreak</b> ... <b>university</b> announced that classes would be held online for two weeks. But as of Wednesday, the <b>university</b> reported 212 active cases of <b>COVID-19</b>.",https://www.phillytrib.com/news/local_news/temple-to-go-virtual-for-the-rest-of-the-fall-semester-amid-covid-19-outbreak/article_a64f532d-84d4-575d-8627-2bf32482f91e.html,2020-09-03T18:54:00.0000000Z
1482,Colleges and universities work to control <b>outbreaks</b> as a new <b>school</b> year starts amid coronavirus,DUE TO <b>COVID-19</b> ... the <b>university</b> system&#39;s website showed Saturday. Classes at the <b>University</b> of Dayton will continue online for at least two weeks after the <b>school</b> reported 116 cases on Thursday ...,https://www.wesh.com/article/colleges-universities-work-to-control-outbreaks-as-a-new-school-year-starts-amid-coronavirus/33842940,2020-08-30T18:10:00.0000000Z
1486,Colleges and universities work to control <b>outbreaks</b> as a new <b>school</b> year starts amid coronavirus,DUE TO <b>COVID-19</b> ... the <b>university</b> system&#39;s website showed Saturday. Classes at the <b>University</b> of Dayton will continue online for at least two weeks after the <b>school</b> reported 116 cases on Thursday ...,https://www.wxii12.com/article/colleges-universities-work-to-control-outbreaks-as-a-new-school-year-starts-amid-coronavirus/33842940,2020-08-30T18:12:00.0000000Z
1903,Utah State <b>University</b>: 287 students quarantined after <b>Covid-19</b> found in wastewater from four dorms,"Other schools reported <b>outbreaks</b>. At the <b>University</b> of South Carolina ... of Missouri has 424 active student <b>Covid-19</b> cases, according to the <b>school</b>&#39;s <b>Covid-19</b> dashboard. James Madison <b>University</b> ...",https://www.msn.com/en-us/health/medical/us-covid-19-colleges-and-universities-report-more-than-20-000-cases-across-36-states/ar-BB18AaDq,2020-09-02T00:34:00.0000000Z
1951,Philadelphia sticking with indoor dining plan despite <b>Covid-19</b> <b>outbreak</b> at Temple <b>University</b>,"A complete count of cases associated with the Temple <b>University</b> <b>outbreak</b> isn’t available ... employee had tested positive for <b>Covid-19</b>. During a press conference Thursday, Mayor Jim Kenney said the <b>school</b> decided to move classes online based on the ...",https://www.bizjournals.com/philadelphia/news/2020/09/03/indoor-dining-continues-temple-coronavirus-spike.html,2020-09-03T19:11:00.0000000Z
1971,Two Illinois moms moved their daughters back to <b>University</b> of Iowa. Then they all got <b>COVID-19</b>.,Two longtime friends thought they were doing everything they could to protect themselves from the coronavirus as they moved their daughters to Iowa City.,https://www.msn.com/en-us/news/us/two-illinois-moms-moved-their-daughters-back-to-university-of-iowa-then-they-all-got-covid-19/ar-BB191zdA,2020-09-14T15:29:21.0000000Z
1998,Shelter-in-place enacted at Hood College after confirmed <b>COVID-19</b> case,"FREDERICK, Md. (WDVM) — Hood College has enacted a shelter-in-place on campus after one person tested positive for COVID-19. The order began Sunday night, and is expected to last 72 hours,",https://www.abc27.com/back-to-school/shelter-in-place-enacted-at-hood-college-after-confirmed-covid-19-case/,2020-09-07T15:21:00.0000000Z
5171,Soon all Utah teachers and <b>school</b> staff will be able to get a <b>COVID-19</b> test — with or without symptoms,"The state is rolling out a new program offering free testing to all teachers and any staff worried they may have been exposed to COVID-19 in school — whether they’re showing symptoms or not. The Utah Department of Health confirmed Thursday that it began providing the tests this week “on a limited basis” in Utah County,",https://www.msn.com/en-us/news/us/soon-all-utah-teachers-and-school-staff-will-be-able-to-get-a-covid-19-test-with-or-without-symptoms/ar-BB19b35i,2020-09-18T13:00:00.0000000Z
5174,Biden lambastes Trump over &#39;close to criminal&#39; <b>COVID-19</b> response,"U.S. Democratic presidential candidate Joe Biden attacked President Donald Trump for disregarding the risks of the coronavirus on Thursday, blaming him for thousands of unnecessary American deaths and vowing to mount a coordinated national response if elected.",https://www.reuters.com/article/us-usa-election-biden-idUSKBN26902H,2020-09-18T00:53:00.0000000Z
5175,How <b>COVID-19</b> is changing college choices,"The COVID-19 pandemic has drastically changed the way of life for countless people and institutions across the nation, including university students, both current and future.",https://kfor.com/health/coronavirus/how-covid-19-is-changing-college-choices/,2020-09-16T02:46:00.0000000Z
6289,Elon <b>University</b> reports <b>COVID-19</b> <b>outbreak</b> among student-athletes,Elon University said since Tuesday at least 21 student-athletes tested positive for COVID-19. That includes a cluster of cases among football student-athletes. They also said 18 student-athletes are exhibiting COVID-19 symptoms and are awaiting test results.,https://www.msn.com/en-us/health/medical/elon-university-reports-covid-19-outbreak-among-student-athletes/ar-BB199xGn,2020-09-17T22:08:52.0000000Z
7819,‘We Only Lasted A Week’: Some Temple <b>University</b> Students Move Out Of Dorm Rooms After <b>COVID-19</b> <b>Outbreak</b>,Some Temple University students moved out of their dorm rooms Saturday after a spike in COVID-19 cases forced the college to revert to remote classes for the rest of the fall semester. Eyewitness News was on Temple’s Main Campus in North Philadelphia.,https://www.msn.com/en-us/news/us/we-only-lasted-a-week-some-temple-university-students-move-out-of-dorm-rooms-after-covid-19-outbreak/ar-BB18KgkY,2020-09-05T22:17:27.0000000Z
8999,"For <b>School</b> <b>Outbreaks</b>, It’s When, Not If","But a case at your child’s school does not mean you should panic. And a classroom in quarantine, or a school forced to switch to remote learning, does not necessarily mean a district has failed. In fact,",https://www.nytimes.com/2020/09/16/us/for-school-outbreaks-its-when-not-if.html,2020-09-16T18:30:00.0000000Z
71,Global <b>Covid-19</b> Cases Top 30 Million; Vaccine Push: Virus Update,"Global Covid-19 infections exceeded 30 million as the number of cases continued to climb, according to data from Johns Hopkins University. The U.S., India and Brazil remain the countries with the highest number of cases.",https://www.msn.com/en-us/money/markets/global-covid-19-cases-top-30-million-vaccine-push-virus-update/ar-BB199OSt,2020-09-18T01:09:33.0000000Z
89,Black families wary of return to <b>school</b>: &quot;I&#39;ve seen the system fail us&quot;,"&quot;We haven&#39;t been given a lot of reason to trust the system,&quot; said one Black mom. &quot;Why would we trust it now, and with our most precious thing: our child.&quot;",https://www.msn.com/en-us/news/us/black-families-wary-of-return-to-school-ive-seen-the-system-fail-us/ar-BB19b6hm,2020-09-18T13:09:15.0000000Z
95,4 new NIU <b>COVID-19</b> cases announced on Thursday,"Northern Illinois University announced four new COVID-19 cases on campus Thursday, bringing the total to 192. One employee and four students tested positive according to the school. There were also 14 more recoveries,",https://www.daily-chronicle.com/2020/09/17/4-new-niu-covid-19-cases-announced-on-thursday/alp9g45/,2020-09-18T00:47:00.0000000Z
189,Soon all Utah teachers and <b>school</b> staff will be able to get a <b>COVID-19</b> test — with or without symptoms,"The state is rolling out a new program offering free testing to all teachers and any staff worried they may have been exposed to COVID-19 in school — whether they’re showing symptoms or not. The Utah Department of Health confirmed Thursday that it began providing the tests this week “on a limited basis” in Utah County,",https://www.msn.com/en-us/news/us/soon-all-utah-teachers-and-school-staff-will-be-able-to-get-a-covid-19-test-e2-80-94-with-or-without-symptoms/ar-BB19b35i,2020-09-18T13:00:00.0000000Z
190,Video: Who should get a <b>COVID-19</b> vaccine first?,"A committee of The National Academies of Sciences, Engineering and Medicine is readying a report with recommendations for equitable distribution of a COVID-19 vaccine. In this Q&amp;A, bioethicist Dr. Nicole Hassoun of Binghamton University breaks down the elements in the recently published draft report from the committee and explains the key questions around vaccine distribution.",https://www.timesunion.com/news/article/Video-Who-should-get-a-COVID-19-vaccine-first-15577413.php,2020-09-18T13:14:00.0000000Z
209,"Furman <b>University</b> announces <b>school</b>-wide, mandatory <b>COVID-19</b> testing for Friday","ABOUT WHAT HAPPENED. WE WILL BRING YOU UPDATES. &gt;&gt; AND BREAKING NEWS OUT OF FURMAN <b>UNIVERSITY</b>, ALL STUDENTS WILL BE TESTED FOR <b>COVID-19</b> STARTING TOMORROW. THIS WILL INCLUDE COMMUTERS. SECOND AND THIRD YEAR STUDENTS WILL HAVE TO PROVIDE A NEGATIVE TEST ...",https://www.wyff4.com/article/furman-university-announces-school-wide-mandatory-student-covid-19-testing-for-friday/33918004,2020-09-03T21:13:00.0000000Z
285,"Bay Port teacher dies after being hospitalized with <b>COVID-19</b>, Howard-Suamico <b>School</b> District says",Heidi Hussli&#39;s death Thursday is believed to be the area&#39;s first involving a teacher since the school year began several weeks ago.,https://www.msn.com/en-us/news/us/bay-port-teacher-dies-after-being-hospitalized-with-covid-19-howard-suamico-school-district-says/ar-BB199x3B,2020-09-18T12:29:47.0000000Z
384,Confidence in the authorities&#39; handling of <b>COVID-19</b> provides good mental health,"How did you react in March, when the country went into lock-down due to the coronavirus? Psychology experts at UiT The Arctic University of Norway have studied our reaction patterns and mental health in this one of a kind global crisis.",https://www.eurekalert.org/pub_releases/2020-09/utau-cit091820.php,2020-09-18T13:32:00.0000000Z
1055,Researchers warn of <b>COVID-19</b> and flu &#39;twindemic&#39;,"Even as the first wave of the pandemic still roils, fears are rising of a second crush of COVID-19 infections. But because the novel coronavirus is, well, novel, no one can yet say if that will happen.",https://medicalxpress.com/news/2020-09-covid-flu-twindemic.html,2020-09-18T13:33:00.0000000Z
1532,Ball State <b>University</b> adds quarantine/isolation info to <b>COVID-19</b> dashboard,Ball State continues to upgrade its online coronavirus dashboard with information that helps the public see how the school is handling the pandemic.,https://www.msn.com/en-us/health/medical/ball-state-university-adds-quarantineisolation-info-to-covid-19-dashboard/ar-BB199vH7,2020-09-17T18:28:01.0000000Z
2788,Video: Who should get a <b>COVID-19</b> vaccine first?,"A committee of The National Academies of Sciences, Engineering and Medicine is readying a report with recommendations for equitable distribution of a COVID-19 vaccine. In this Q&amp;A, bioethicist Dr. Nicole Hassoun of Binghamton University breaks down the elements in the recently published draft report from the committee and explains the key questions around vaccine distribution.",https://medicalxpress.com/news/2020-09-video-covid-vaccine.html,2020-09-18T13:41:00.0000000Z
2789,<b>Outbreak</b> Alabama: A funeral director’s perspective,"He also said his funeral home has seen about 30 people who have died from the virus, which has changed not only the way his business operates but also how family and friends mourn their loved ones and how the funeral home can help them cope with loss.",https://www.al.com/coronavirus/2020/09/outbreak-alabama-a-funeral-directors-perspective.html,2020-09-18T13:39:00.0000000Z
6507,"Furman <b>University</b> announces <b>school</b>-wide, mandatory <b>COVID-19</b> testing for Friday","AND BREAKING NEWS OUT OF FURMAN <b>UNIVERSITY</b>, ALL STUDENTS WILL BE TESTED FOR <b>COVID-19</b> STARTING TOMORROW ... arriving on campus.The <b>school</b> said it was modifying testing protocols in part because of concerns over the recent <b>outbreak</b> related to off-campus ...",https://www.wyff4.com/article/furman-university-announces-school-wide-mandatory-student-covid-19-testing-for-friday/33918004,2020-09-03T21:13:00.0000000Z
9755,Medical experts ask questions about <b>school</b> reopening before <b>School</b> Board meets Monday,"A <b>school</b> district spokeswoman said the district is working on a <b>COVID-19</b> data dashboard for employees and students ... data management and communication to families in the event of an <b>outbreak</b>. Dr. Yesenia Villalta, the executive community health nursing ...",https://www.miamiherald.com/news/local/education/article245802500.html,2020-09-18T13:44:00.0000000Z
10177,Utah State <b>University</b>: 287 students quarantined after <b>Covid-19</b> found in wastewater from four dorms,"Other schools reported <b>outbreaks</b>. At the <b>University</b> of South Carolina ... of Missouri has 424 active student <b>Covid-19</b> cases, according to the <b>school</b>&#39;s <b>Covid-19</b> dashboard. James Madison <b>University</b> ...",https://www.msn.com/en-us/health/medical/us-covid-19-testing-czar-dismisses-daily-testing-for-all-americans-as-unrealistic/ar-BB18AaDq,2020-09-02T00:34:00.0000000Z
11014,Medical experts ask questions about <b>school</b> reopening before <b>School</b> Board meets Monday,"A small group of medical experts met virtually Thursday to weigh in on whether Miami-Dade County Public Schools should open for in-person learning, possibly as soon as this month. The <b>School</b> Board will hold a special meeting, also virtually, Monday at 11 a ...",https://www.miamiherald.com/news/local/education/article245802500.html,2020-09-18T13:44:00.0000000Z
11044,How UVM&#39;s <b>COVID-19</b> testing strategy for students has evolved,The University of Vermont announced an extension of its current strategy to test students weekly. Here&#39;s a look at the evolution of the university&#39;s plans.,https://www.burlingtonfreepress.com/story/news/2020/09/18/university-vermont-covid-19-testing-strategy-how-evolved-coronavirus/3477998001/,2020-09-18T13:36:00.0000000Z
13160,<b>University</b> says it prevented COVID <b>outbreak</b> by testing students&#39; FECES,The decisions came the same day a third <b>school</b> in the 17-member <b>University</b> of North Carolina ... feces samples in hopes of preventing <b>outbreaks</b> of <b>COVID-19</b>. Scientists believe nationwide ...,https://www.msn.com/en-us/health/medical/university-says-it-prevented-covid-outbreak-by-testing-students-feces/ar-BB18tzPn,2020-08-28T18:02:00.0000000Z
60,Coronavirus updates: USPS scrapped plan to send 650M masks to Americans; public still split on <b>COVID-19</b> vaccine; Las Vegas bars to reopen,USPS scrapped plan to send 650 million masks. Nearly half of Americans say they won&#39;t get vaccinated. Bars in Las Vegas to reopen. Latest COVID-19 news.,https://www.msn.com/en-us/news/us/coronavirus-updates-usps-scrapped-plan-to-send-650m-masks-to-americans-public-still-split-on-covid-19-vaccine-las-vegas-bars-to-reopen/ar-BB19amDM,2020-09-18T13:24:31.0000000Z
69,Medical experts ask questions about <b>school</b> reopening before <b>School</b> Board meets Monday,"A small group of medical experts met virtually Thursday to weigh in on whether Miami-Dade County Public Schools should open for in-person learning, possibly as soon as this month.",https://www.miamiherald.com/news/local/education/article245802500.html,2020-09-18T13:00:00.0000000Z
864,"Upper Chesapeake Health to set up indoor <b>COVID-19</b> testing site at Aberdeen campus, one of the first in Maryland","University of Maryland Upper Chesapeake Health will be among the first in the state to deploy a temporary building where people can be tested for COVID-19 indoors, built on UCH’s Aberdeen property, along Route 22.",https://www.baltimoresun.com/maryland/harford/aegis/cng-ag-aberdeen-indoor-testing-20200918-ebrjvkdf6bajlnzvpm2mte4vz4-story.html,2020-09-18T13:51:00.0000000Z
1118,UNH names Gables apartments its second <b>COVID-19</b> cluster,"Despite rigorous efforts with a new testing lab and widespread education from the #UNHtogether health campaign, a second COVID-19 cluster",https://www.seacoastonline.com/news/20200917/unh-names-gables-apartments-its-second-covid-19-cluster,2020-09-17T16:28:00.0000000Z
3081,<b>Outbreaks</b> of <b>COVID-19</b> were almost guaranteed on <b>school</b> campuses — here&#39;s what scientists say colleges should do,"We&#39;ve learned that the virus that causes <b>COVID-19</b> ... at the <b>University</b> of North Carolina, Notre Dame, and the <b>University</b> of Alabama. Many universities that have opted to return to in-person classes are also having a surge in cases. These <b>outbreaks</b> will ...",https://www.businessinsider.com/what-colleges-should-do-covid-19-outbreaks-surge-across-campuses-2020-9,2020-09-03T13:15:00.0000000Z
3268,<b>COVID-19</b> vaccines: Open source licensing could keep Big Pharma from making huge profits off taxpayer-funded research,"(THE CONVERSATION) An international, multi-billion-dollar race is underway to develop a <b>COVID-19</b> vaccine, and progress is moving at record speed, but with nationalistic,competitive undertones. If and when an effective vaccine is invented, its production ...",https://www.thehour.com/news/article/COVID-19-vaccines-Open-source-licensing-could-15577418.php,2020-09-18T13:59:00.0000000Z
4806,<b>COVID-19</b> vaccines: Open source licensing could keep Big Pharma from making huge profits off taxpayer-funded research,"We are faculty affiliated with two <b>University</b> of Massachusetts ... are needed to end an <b>outbreak</b> or curtail an epidemic, regardless of ability to pay.” That’s an important start. However, when there is a safe, effective <b>COVID-19</b> vaccine, the U.S ...",https://www.thehour.com/news/article/COVID-19-vaccines-Open-source-licensing-could-15577418.php,2020-09-18T13:59:00.0000000Z
62,"<b>COVID-19</b> in Virginia: LIVE updates for Friday, September 18","RICHMOND, Va. -- In an effort to provide accurate, easy-to-read information on the on-going COVID-19 outbreak and its impact on our community, WTVR.com will update this post with the day&#39;s local coronavirus headlines and statistics.",https://www.wtvr.com/news/coronavirus/covid-19-in-virginia-live-updates-for-friday-september-18,2020-09-18T14:03:00.0000000Z
70,Poorly Protected Postal Workers Are Catching <b>COVID-19</b> by the Thousands. It’s One More Threat to Voting by Mail.,Editors&#39; Blog / Analysis &amp; Opinion News Live Blog Cafe / outside voices &amp; analysis Muckraker / scandal &amp; investigations Podcast Prime / Member Exclusives Feature Series <b>COVID-19</b> Memberships View ...,https://talkingpointsmemo.com/news/postal-workers-catching-covid-thousands-one-more-threat-voting-mail,2020-09-18T14:45:00.0000000Z
94,‘Cluster’ of <b>COVID-19</b> cases confirmed at <b>University</b> of Michigan residence hall,The University of Michigan confirmed a “cluster” of COVID-19 positive cases in the South Quad residence hall on its downtown Ann Arbor campus.,https://www.clickondetroit.com/all-about-ann-arbor/2020/09/18/cluster-of-covid-19-cases-confirmed-at-university-of-michigan-residence-hall/,2020-09-18T14:37:00.0000000Z
189,Entire Dorm At Sacred Heart <b>University</b> Under Quarantine After Mislabeled Test,"An entire dorm at Sacred Heart University in Fairfield is quarantined because a test was mislabeled. They&#39;re not sure who was positive, so everyone at Merton Hall has to isolate, WCBS 880&#39;s Sean Adams reported.",https://wcbs880.radio.com/articles/news/sacred-heart-dorm-under-quarantine-after-mislabeled-test,2020-09-18T14:37:00.0000000Z
473,<b>COVID-19</b> LIVE UPDATES: Motorcycle rally at Lake of the Ozarks spurs concerns,"Kansas City metro area health officials are grappling with how to handle continuing case count increases after reopening businesses more than a month ago. What you need to know: The Kansas Department of Health and Environment said Wednesday the state has 50,",https://www.msn.com/en-us/news/us/covid-19-live-updates-motorcycle-rally-at-lake-of-the-ozarks-spurs-concerns/ar-BB19b7iw,2020-09-18T14:07:00.0000000Z
